name,state,lat,lon
South Connellsville,PA,39.99674,-79.58587
South Coatesville,PA,39.97427,-75.81995
South Uniontown,PA,39.89285,-79.74699
Southwest Center City Philadelphia,PA,39.94281,-75.18086
Southwest Schuylkill,PA,39.94483,-75.20379
Spring Grove,PA,39.87454,-76.86581
Springfield,PA,39.93067,-75.32019
Spruce Hill,PA,39.95273,-75.21034
Spry,PA,39.91843,-76.68497
State Line,PA,39.72482,-77.72444
Stewartstown,PA,39.75371,-76.59136
Stonybrook,PA,39.98704,-76.64413
Strasburg,PA,39.98316,-76.18412
Strawberry Mansion,PA,39.98345,-75.18268
Susquehanna Trails,PA,39.75872,-76.36802
Swarthmore,PA,39.90206,-75.34991
Thorndale,PA,39.99288,-75.74522
Toughkenamon,PA,39.8315,-75.75744
Trainer,PA,39.82761,-75.41436
Uniontown,PA,39.90008,-79.71643
University City,PA,39.95071,-75.19476
Upland,PA,39.8865,-75.77439
Upland,PA,39.85261,-75.38269
Valley View,PA,39.9501,-76.70108
Wayne Heights,PA,39.74371,-77.55388
Waynesboro,PA,39.75593,-77.57777
Waynesburg,PA,39.89646,-80.17923
Weigelstown,PA,39.98371,-76.82247
West Chester,PA,39.96097,-75.60804
West Grove,PA,39.82205,-75.82744
West Kensington,PA,39.9865,-75.13907
West York,PA,39.9526,-76.75136
Wharton,PA,39.92678,-75.15712
Whitman,PA,39.91678,-75.15546
Willow Street,PA,39.97927,-76.27635
Windsor,PA,39.91621,-76.58441
Woodlyn,PA,39.87233,-75.33713
Yoe,PA,39.90899,-76.63691
York,PA,39.9626,-76.72774
Yeadon,PA,39.939,-75.25546
Yorklyn,PA,39.99232,-76.64635
Yorktown,PA,39.97345,-75.15296
Abbeville,SC,34.17817,-82.37901
Aiken,SC,33.56042,-81.71955
Allendale,SC,33.00793,-81.30844
Anderson,SC,34.50344,-82.65013
Andrews,SC,33.45128,-79.5609
Arcadia,SC,34.95818,-81.99066
Arial,SC,34.84595,-82.64152
Awendaw,SC,33.03767,-79.61313
Bamberg,SC,33.2971,-81.03482
Barnwell,SC,33.24487,-81.35872
Batesburg,SC,33.90792,-81.54733
Batesburg-Leesville,SC,33.91014,-81.53733
Beaufort,SC,32.4317,-80.66993
Belton,SC,34.52289,-82.49429
Belvedere,SC,33.53097,-81.94484
Bennettsville,SC,34.61738,-79.68478
Berea,SC,34.8854,-82.45596
Bishopville,SC,34.21821,-80.24841
Blackville,SC,33.35793,-81.27066
Blacksburg,SC,35.12124,-81.51592
Bluffton,SC,32.23715,-80.86039
Blythewood,SC,34.21432,-80.97398
Boiling Springs,SC,33.13515,-81.43122
Boiling Springs,SC,35.04651,-81.98177
Bonneau Beach,SC,33.31989,-80.00036
Brookdale,SC,33.50682,-80.82342
Buffalo,SC,34.72569,-81.68343
Burnettown,SC,33.51541,-81.849
Burton,SC,32.43575,-80.724
Calhoun Falls,SC,34.09234,-82.59569
Camden,SC,34.24654,-80.60702
Cane Savannah,SC,33.90182,-80.45036
Catawba,SC,34.85292,-80.91119
Cayce,SC,33.96571,-81.07398
Centerville,SC,34.53205,-82.70402
Centerville,SC,32.99573,-80.17037
Central,SC,34.72427,-82.78125
Chapin,SC,34.16598,-81.34982
Charleston,SC,32.77632,-79.93275
Cheraw,SC,34.69766,-79.8834
Cherryvale,SC,33.95571,-80.45814
Chesterfield,SC,34.73599,-80.08812
Chester,SC,34.70486,-81.21426
City View,SC,34.86151,-82.43151
Clearwater,SC,33.4968,-81.89206
Clemson,SC,34.68344,-82.83737
Clinton,SC,34.47263,-81.88066
Clover,SC,35.11125,-81.22646
Columbia,SC,34.00071,-81.03481
Conway,SC,33.836,-79.04781
Cowpens,SC,35.01679,-81.80399
Dalzell,SC,34.01682,-80.43008
Darlington,SC,34.29988,-79.87617
Denmark,SC,33.32265,-81.14232
Dentsville,SC,34.06404,-80.95815
Dillon,SC,34.41655,-79.37116
Due West,SC,34.33345,-82.3879
Duncan,SC,34.9379,-82.14511
Dunean,SC,34.82484,-82.41929
Easley,SC,34.82984,-82.60152
East Gaffney,SC,35.08013,-81.63287
East Sumter,SC,33.92544,-80.29619
Edgefield,SC,33.78958,-81.92956
Edisto,SC,33.47654,-80.8987
Elgin,SC,34.17098,-80.79425
Elgin,SC,34.67293,-80.71896
Estill,SC,32.75489,-81.24205
Eureka Mill,SC,34.71764,-81.1937
Fairfax,SC,32.95905,-81.2365
Fairforest,SC,34.95651,-82.01011
Five Forks,SC,34.80484,-82.22956
Florence,SC,34.19543,-79.76256
Folly Beach,SC,32.65518,-79.94037
Forest Acres,SC,34.01932,-80.98981
Forestbrook,SC,33.72239,-78.95809
Fort Mill,SC,35.00737,-80.94508
Fountain Inn,SC,34.68901,-82.19567
Gadsden,SC,33.84571,-80.76592
Gaffney,SC,35.07179,-81.64982
Gantt,SC,34.80012,-82.42429
Garden City,SC,33.59295,-79.00865
Gaston,SC,33.8171,-81.10093
Georgetown,SC,33.37683,-79.2945
Gloverville,SC,33.52597,-81.83011
Golden Grove,SC,34.73401,-82.44374
Goose Creek,SC,32.98101,-80.03259
Graniteville,SC,33.56375,-81.80789
Great Falls,SC,34.57514,-80.90202
Greenville,SC,34.85262,-82.39401
Greenwood,SC,34.1954,-82.16179
Greer,SC,34.93873,-82.22706
Hampton,SC,32.87794,-81.12761
Hanahan,SC,32.91851,-80.02203
Hardeeville,SC,32.28714,-81.08067
Hartsville,SC,34.37404,-80.0734
Hilton Head Island,SC,32.19382,-80.73816
Hilton Head,SC,32.21632,-80.75261
Holly Hill,SC,33.32266,-80.4137
Hollywood,SC,32.73434,-80.24177
Honea Path,SC,34.4465,-82.39151
Homeland Park,SC,34.47066,-82.67069
Hopkins,SC,33.90432,-80.87703
India Hook,SC,35.00737,-81.02174
Inman,SC,35.04706,-82.09011
Inman Mills,SC,35.04151,-82.10428
Irmo,SC,34.08598,-81.18315
Irwin,SC,34.69376,-80.82229
Isle of Palms,SC,32.78684,-79.7948
Iva,SC,34.3065,-82.66374
Jackson,SC,33.32542,-81.78789
Joanna,SC,34.41491,-81.8124
Johnsonville,SC,33.81794,-79.44922
Johnston,SC,33.83208,-81.80094
Judson,SC,34.83317,-82.42762
Kershaw,SC,34.55182,-80.58368
Kiawah Island,SC,32.60824,-80.08482
Kingstree,SC,33.66766,-79.83063
Ladson,SC,32.98573,-80.10981
Lake City,SC,33.871,-79.75535
Lake Secession,SC,34.28455,-82.59457
Lake Wylie,SC,35.10848,-81.04285
Lakewood,SC,33.84683,-80.35008
Lancaster,SC,34.72043,-80.7709
Lancaster Mill,SC,34.70931,-80.79479
Landrum,SC,35.17511,-82.18928
Langley,SC,33.51791,-81.844
Latta,SC,34.3371,-79.43116
Laurel Bay,SC,32.45019,-80.78483
Laurens,SC,34.49901,-82.01426
Leesville,SC,33.91653,-81.51344
Lesslie,SC,34.8907,-80.95647
Lexington,SC,33.98154,-81.23621
Liberty,SC,34.78789,-82.69236
Lincolnville,SC,33.00684,-80.15537
Little River,SC,33.87323,-78.61418
Loris,SC,34.05628,-78.8903
Lyman,SC,34.94817,-82.12733
Manning,SC,33.69516,-80.21091
Marion,SC,34.17822,-79.40061
Mauldin,SC,34.77873,-82.31012
Mayo,SC,35.08401,-81.85983
McColl,SC,34.66877,-79.54533
McCormick,SC,33.91346,-82.29346
Meggett,SC,32.71796,-80.23899
Moncks Corner,SC,33.19632,-80.01429
Mount Pleasant,SC,32.79407,-79.86259
Mullins,SC,34.20572,-79.25449
Murphys Estates,SC,33.60125,-81.94428
Murrells Inlet,SC,33.551,-79.04143
Myrtle Beach,SC,33.68906,-78.88669
New Ellenton,SC,33.42153,-81.68567
Newberry,SC,34.27458,-81.61872
Newport,SC,34.98986,-81.10091
Ninety Six,SC,34.17513,-82.02401
North Augusta,SC,33.5018,-81.96512
North Charleston,SC,32.85462,-79.97481
North Hartsville,SC,34.39377,-80.06951
North Myrtle Beach,SC,33.81601,-78.68002
Northlake,SC,34.56622,-82.68402
Oak Grove,SC,33.77821,-80.96676
Oakland,SC,33.98293,-80.48842
Orangeburg,SC,33.49182,-80.85565
Pacolet,SC,34.89902,-81.76177
Pageland,SC,34.77321,-80.39173
Pamplico,SC,33.996,-79.57006
Parker,SC,34.85067,-82.45346
Pendleton,SC,34.65177,-82.78375
Pickens,SC,34.88345,-82.70736
Piedmont,SC,34.70234,-82.46457
Pineridge,SC,33.91043,-81.10454
Port Royal,SC,32.37896,-80.69265
Powdersville,SC,34.79178,-82.49291
Privateer,SC,33.83321,-80.41425
Prosperity,SC,34.20931,-81.53316
Ravenel,SC,32.76323,-80.2501
Red Bank,SC,33.93209,-81.23843
Red Hill,SC,33.99961,-79.2581
Red Hill,SC,33.82073,-79.01892
Ridgeland,SC,32.48074,-80.98039
Ridgeville,SC,33.09572,-80.31537
Rock Hill,SC,34.92487,-81.02508
Roebuck,SC,34.87957,-81.96621
Saint Andrews,SC,34.043,-81.101
Saint George,SC,33.186,-80.57565
Saint Matthews,SC,33.66488,-80.77787
Saint Stephen,SC,33.40433,-79.92174
Saluda,SC,34.00152,-81.77205
Sangaree,SC,33.03545,-80.12787
Sans Souci,SC,34.8779,-82.42401
Saxon,SC,34.96123,-81.96733
Seabrook Island,SC,32.57713,-80.17065
Seneca,SC,34.68566,-82.9532
Seven Oaks,SC,34.04876,-81.14648
Shell Point,SC,32.38353,-80.73594
Shell Point,SC,32.78907,-80.10676
Simpsonville,SC,34.73706,-82.25428
Socastee,SC,33.6835,-78.99837
South Congaree,SC,33.91099,-81.13565
South Sumter,SC,33.881,-80.345
Southern Shops,SC,34.98595,-81.99455
Spartanburg,SC,34.94957,-81.93205
Springdale,SC,34.68931,-80.78618
Springdale,SC,33.95932,-81.10898
Stateburg,SC,33.95765,-80.53481
Sullivans Island,SC,32.76323,-79.83675
Summerville,SC,33.0185,-80.17565
Sumter,SC,33.92044,-80.34147
Surfside Beach,SC,33.606,-78.97309
Taylors,SC,34.92039,-82.29623
Tega Cay,SC,35.02431,-81.02785
Tigerville,SC,35.06845,-82.36845
Timmonsville,SC,34.13488,-79.93979
Travelers Rest,SC,34.96762,-82.44345
Union,SC,34.71541,-81.62371
Utica,SC,34.67816,-82.93154
Valley Falls,SC,35.01595,-81.97483
Varnville,SC,32.85044,-81.07927
Wade Hampton,SC,34.90373,-82.33317
Walhalla,SC,34.76482,-83.06404
Walterboro,SC,32.90517,-80.66677
Ware Shoals,SC,34.39845,-82.24679
Warrenville,SC,33.55097,-81.804
Wedgefield,SC,33.89266,-80.51814
Wedgewood,SC,33.88377,-80.51258
Welcome,SC,34.82651,-82.43901
Wellford,SC,34.95095,-82.10594
West Columbia,SC,33.99349,-81.07398
Westminster,SC,34.66482,-83.09654
Whitmire,SC,34.50291,-81.61149
Wilkinson Heights,SC,33.5021,-80.83315
